posX,posY,MAC,frequency,posXY,ap_x,ap_y,dist,avg_RSSI,avg_diffMAX
7,7,00:14:bf:b1:97:90,2.427,"7, 7",1,14,9.219544457292887,63.2473544973545,29.752645502645503
7,7,00:14:bf:b1:97:8d,2.442,"7, 7",33.5,9.3,26.599624057493745,53.99039780521262,39.00960219478738
7,7,00:14:bf:b1:97:81,2.422,"7, 7",33.5,2.8,26.83076592272386,61.20907840440165,31.79092159559835
6,7,00:14:bf:b1:97:8a,2.4370000000000003,"6, 7",2.5,-0.8,8.5492689745966,52.67165898617512,40.32834101382488
6,7,00:14:bf:b1:97:90,2.427,"6, 7",1,14,8.602325267042627,60.827496757457844,32.172503242542156
6,7,00:0f:a3:39:e1:c0,2.462,"6, 7",7.5,6.3,1.6552945357246849,45.96258503401361,47.03741496598639
6,7,00:14:bf:3b:c7:c6,2.432,"6, 7",12.8,-2.8,11.928118040998758,59.97075208913649,33.02924791086351
6,7,00:14:bf:b1:97:8d,2.442,"6, 7",33.5,9.3,27.596014204953583,52.38514442916094,40.61485557083906
6,7,00:14:bf:b1:97:81,2.422,"6, 7",33.5,2.8,27.818878482066815,62.55397727272727,30.446022727272727
5,7,00:14:bf:b1:97:8a,2.4370000000000003,"5, 7",2.5,-0.8,8.190848551890092,51.616,41.384
5,7,00:0f:a3:39:e1:c0,2.462,"5, 7",7.5,6.3,2.596150997149434,46.6575654152446,46.3424345847554
5,7,00:14:bf:b1:97:8d,2.442,"5, 7",33.5,9.3,28.592656399852043,48.8875171467764,44.1124828532236
5,7,00:14:bf:3b:c7:c6,2.432,"5, 7",12.8,-2.8,12.525174649480942,59.24523160762943,33.75476839237057
5,7,00:14:bf:b1:97:90,2.427,"5, 7",1,14,8.06225774829855,60.11303191489362,32.88696808510638
5,7,00:14:bf:b1:97:81,2.422,"5, 7",33.5,2.8,28.807811440649218,61.61167883211679,31.388321167883213
4,7,00:14:bf:b1:97:90,2.427,"4, 7",1,14,7.615773105863909,54.818646232439335,38.181353767560665
4,7,00:0f:a3:39:e1:c0,2.462,"4, 7",7.5,6.3,3.5693136595149495,50.42596810933941,42.57403189066059
4,7,00:14:bf:3b:c7:c6,2.432,"4, 7",12.8,-2.8,13.171180660821566,60.93237971391417,32.06762028608583
4,7,00:14:bf:b1:97:81,2.422,"4, 7",33.5,2.8,29.797483115189443,62.725895316804404,30.274104683195592
4,7,00:14:bf:b1:97:8d,2.442,"4, 7",33.5,9.3,29.58952517361507,52.33532934131737,40.66467065868263
4,7,00:14:bf:b1:97:8a,2.4370000000000003,"4, 7",2.5,-0.8,7.942921376924236,51.288707799767174,41.711292200232826
3,7,00:14:bf:3b:c7:c6,2.432,"3, 7",12.8,-2.8,13.859292911256333,62.845454545454544,30.154545454545456
3,7,00:0f:a3:39:e1:c0,2.462,"3, 7",7.5,6.3,4.5541190146942805,50.78132118451025,42.21867881548975
3,7,00:14:bf:b1:97:8d,2.442,"3, 7",33.5,9.3,30.58659837248987,52.710743801652896,40.289256198347104
3,7,00:14:bf:b1:97:81,2.422,"3, 7",33.5,2.8,30.787822267903262,62.525325615050654,30.47467438494935
3,7,00:14:bf:b1:97:90,2.427,"3, 7",1,14,7.280109889280518,53.0921052631579,39.9078947368421
3,7,00:14:bf:b1:97:8a,2.4370000000000003,"3, 7",2.5,-0.8,7.8160092118676525,46.87301587301587,46.12698412698413
8,8,00:14:bf:b1:97:8a,2.4370000000000003,"8, 8",2.5,-0.8,10.377379245262265,58.67383918459796,34.32616081540204
8,8,00:0f:a3:39:e1:c0,2.462,"8, 8",7.5,6.3,1.7720045146669352,46.20752565564424,46.79247434435576
8,8,00:14:bf:b1:97:8d,2.442,"8, 8",33.5,9.3,25.53311575190149,54.46328437917223,38.53671562082777
8,8,00:14:bf:3b:c7:c6,2.432,"8, 8",12.8,-2.8,11.818629362155326,57.03703703703704,35.96296296296296
8,8,00:14:bf:b1:97:90,2.427,"8, 8",1,14,9.219544457292887,62.90563564875492,30.094364351245087
8,8,00:14:bf:b1:97:81,2.422,"8, 8",33.5,2.8,26.024795868555817,61.47206703910614,31.527932960893853
7,8,00:14:bf:b1:97:8a,2.4370000000000003,"7, 8",2.5,-0.8,9.88382517044894,53.95016611295681,39.04983388704319
7,8,00:14:bf:b1:97:8d,2.442,"7, 8",33.5,9.3,26.531867631209078,54.76429567642957,38.23570432357043
7,8,00:14:bf:3b:c7:c6,2.432,"7, 8",12.8,-2.8,12.258874336577565,56.541609822646656,36.458390177353344
7,8,00:14:bf:b1:97:90,2.427,"7, 8",1,14,8.48528137423857,64.75884665792923,28.241153342070774
7,8,00:0f:a3:39:e1:c0,2.462,"7, 8",7.5,6.3,1.7720045146669352,47.77639046538025,45.22360953461975
7,8,00:14:bf:b1:97:81,2.422,"7, 8",33.5,2.8,27.005369836386244,60.458741258741256,32.541258741258744
6,8,00:14:bf:b1:97:8a,2.4370000000000003,"6, 8",2.5,-0.8,9.470480452437458,53.93984962406015,39.06015037593985
6,8,00:0f:a3:39:e1:c0,2.462,"6, 8",7.5,6.3,2.2671568097509267,47.0958904109589,45.9041095890411
6,8,00:14:bf:b1:97:81,2.422,"6, 8",33.5,2.8,27.987318556803544,60.86440677966102,32.13559322033898
6,8,00:14:bf:3b:c7:c6,2.432,"6, 8",12.8,-2.8,12.762444906835055,59.20413436692507,33.79586563307493
6,8,00:14:bf:b1:97:8d,2.442,"6, 8",33.5,9.3,27.53071012524014,55.48637015781922,37.51362984218078
6,8,00:14:bf:b1:97:90,2.427,"6, 8",1,14,7.810249675906654,62.43507362784471,30.564926372155288
5,8,00:0f:a3:39:e1:c0,2.462,"5, 8",7.5,6.3,3.023243291566195,46.20681818181818,46.79318181818182
5,8,00:14:bf:b1:97:8d,2.442,"5, 8",33.5,9.3,28.529633716541124,55.692200557103064,37.307799442896936
5,8,00:14:bf:b1:97:8a,2.4370000000000003,"5, 8",2.5,-0.8,9.148223871331528,54.3232810615199,38.6767189384801
5,8,00:14:bf:b1:97:90,2.427,"5, 8",1,14,7.211102550927978,59.3125,33.6875
5,8,00:14:bf:3b:c7:c6,2.432,"5, 8",12.8,-2.8,13.322161986704712,61.27521793275218,31.72478206724782
5,8,00:14:bf:b1:97:81,2.422,"5, 8",33.5,2.8,28.970502239346835,61.16338028169014,31.83661971830986
4,8,00:0f:a3:39:e1:c0,2.462,"4, 8",7.5,6.3,3.891015291668744,48.051194539249146,44.948805460750854
4,8,00:14:bf:b1:97:8d,2.442,"4, 8",33.5,9.3,29.528630174798153,57.282016348773844,35.717983651226156
4,8,00:14:bf:b1:97:90,2.427,"4, 8",1,14,6.708203932499369,57.17300131061599,35.82699868938401
4,8,00:14:bf:3b:c7:c6,2.432,"4, 8",12.8,-2.8,13.9312598138144,62.920698924731184,30.079301075268816
4,8,00:14:bf:b1:97:8a,2.4370000000000003,"4, 8",2.5,-0.8,8.926925562588725,49.21315192743764,43.78684807256236
4,8,00:14:bf:b1:97:81,2.422,"4, 8",33.5,2.8,29.954799281584243,60.86752136752137,32.13247863247863
3,8,00:14:bf:b1:97:8a,2.4370000000000003,"3, 8",2.5,-0.8,8.814193099768124,49.859267734553775,43.140732265446225
3,8,00:14:bf:b1:97:90,2.427,"3, 8",1,14,6.324555320336759,54.56195244055069,38.43804755944931
3,8,00:0f:a3:39:e1:c0,2.462,"3, 8",7.5,6.3,4.810405388322278,50.57110352673492,42.42889647326508
3,8,00:14:bf:b1:97:8d,2.442,"3, 8",33.5,9.3,30.52769234645816,57.68870523415978,35.31129476584022
3,8,00:14:bf:3b:c7:c6,2.432,"3, 8",12.8,-2.8,14.583552379307315,65.54336734693878,27.456632653061224
3,8,00:14:bf:b1:97:81,2.422,"3, 8",33.5,2.8,30.940103425812914,62.36925287356322,30.63074712643678
14,3,00:14:bf:b1:97:81,2.422,"14, 3",33.5,2.8,19.501025614054253,50.00402684563758,42.99597315436242
14,3,00:14:bf:3b:c7:c6,2.432,"14, 3",12.8,-2.8,5.922837157984339,54.97903014416776,38.02096985583224
14,3,00:0f:a3:39:e1:c0,2.462,"14, 3",7.5,6.3,7.2897187874430385,52.39470655926352,40.60529344073648
14,3,00:14:bf:b1:97:8a,2.4370000000000003,"14, 3",2.5,-0.8,12.111564721372709,58.86602209944751,34.13397790055249
14,3,00:14:bf:b1:97:8d,2.442,"14, 3",33.5,9.3,20.49243762952568,58.63941018766756,34.36058981233244
14,3,00:14:bf:b1:97:90,2.427,"14, 3",1,14,17.029386365926403,72.86622516556291,20.133774834437087
15,3,00:14:bf:3b:c7:c6,2.432,"15, 3",12.8,-2.8,6.203224967708329,53.97162162162162,39.02837837837838
15,3,00:14:bf:b1:97:81,2.422,"15, 3",33.5,2.8,18.50108104949546,51.08207934336525,41.91792065663475
15,3,00:0f:a3:39:e1:c0,2.462,"15, 3",7.5,6.3,8.193900170248599,54.60319270239453,38.39680729760547
15,3,00:14:bf:b1:97:8d,2.442,"15, 3",33.5,9.3,19.543285291884782,57.7762619372442,35.2237380627558
15,3,00:14:bf:b1:97:8a,2.4370000000000003,"15, 3",2.5,-0.8,13.064838307457157,62.0120320855615,30.987967914438503
15,3,00:14:bf:b1:97:90,2.427,"15, 3",1,14,17.804493814764857,71.33560709413369,21.664392905866304
16,3,00:14:bf:b1:97:81,2.422,"16, 3",33.5,2.8,17.50114281982751,52.459210526315786,40.540789473684214
16,3,00:0f:a3:39:e1:c0,2.462,"16, 3",7.5,6.3,9.118113840043893,54.99090909090909,38.00909090909091
16,3,00:14:bf:b1:97:8d,2.442,"16, 3",33.5,9.3,18.599462357820993,57.5606258148631,35.4393741851369
16,3,00:14:bf:b1:97:8a,2.4370000000000003,"16, 3",2.5,-0.8,14.024621207005913,62.92809587217044,30.071904127829562
16,3,00:14:bf:b1:97:90,2.427,"16, 3",1,14,18.601075237738275,73.46090534979425,19.53909465020576
16,3,00:14:bf:3b:c7:c6,2.432,"16, 3",12.8,-2.8,6.624198064671678,56.52209944751381,36.47790055248619
17,3,00:14:bf:3b:c7:c6,2.432,"17, 3",12.8,-2.8,7.161005515987262,55.36856010568032,37.63143989431968
17,3,00:0f:a3:39:e1:c0,2.462,"17, 3",7.5,6.3,10.056838469419702,53.18409090909091,39.81590909090909
17,3,00:14:bf:b1:97:8d,2.442,"17, 3",33.5,9.3,17.661823235442032,56.1216577540107,36.8783422459893
17,3,00:14:bf:b1:97:8a,2.4370000000000003,"17, 3",2.5,-0.8,14.98966310495336,62.20653594771242,30.793464052287582
17,3,00:14:bf:b1:97:90,2.427,"17, 3",1,14,19.4164878389476,72.40934844192634,20.590651558073656
17,3,00:14:bf:b1:97:81,2.422,"17, 3",33.5,2.8,16.501212076693033,54.71164021164021,38.28835978835979
18,3,00:14:bf:b1:97:8d,2.442,"18, 3",33.5,9.3,16.73140759171206,56.94125874125874,36.05874125874126
18,3,00:14:bf:b1:97:81,2.422,"18, 3",33.5,2.8,15.50129026887762,50.19605263157895,42.80394736842105
18,3,00:0f:a3:39:e1:c0,2.462,"18, 3",7.5,6.3,11.006361796706484,53.53705815279361,39.46294184720639
18,3,00:14:bf:b1:97:8a,2.4370000000000003,"18, 3",2.5,-0.8,15.95900999435742,62.23324396782842,30.766756032171582
18,3,00:14:bf:b1:97:90,2.427,"18, 3",1,14,20.248456731316587,74.30344827586207,18.69655172413793
18,3,00:14:bf:3b:c7:c6,2.432,"18, 3",12.8,-2.8,7.789736837660178,54.555410691003914,38.444589308996086
19,3,00:14:bf:3b:c7:c6,2.432,"19, 3",12.8,-2.8,8.489994110716449,57.66620689655172,35.33379310344828
19,3,00:14:bf:b1:97:8d,2.442,"19, 3",33.5,9.3,15.809490820390137,55.39159001314061,37.60840998685939
19,3,00:14:bf:b1:97:81,2.422,"19, 3",33.5,2.8,14.50137924474772,50.09345794392523,42.90654205607477
19,3,00:0f:a3:39:e1:c0,2.462,"19, 3",7.5,6.3,11.964113005150026,56.0876993166287,36.9123006833713
19,3,00:14:bf:b1:97:8a,2.4370000000000003,"19, 3",2.5,-0.8,16.931922513406445,61.108695652173914,31.891304347826086
19,3,00:14:bf:b1:97:90,2.427,"19, 3",1,14,21.095023109728988,74.72714681440443,18.27285318559557
20,3,00:14:bf:b1:97:81,2.422,"20, 3",33.5,2.8,13.501481400201978,49.85205479452055,43.14794520547945
20,3,00:14:bf:b1:97:8d,2.442,"20, 3",33.5,9.3,14.897650821522163,54.9121171770972,38.0878828229028
20,3,00:14:bf:3b:c7:c6,2.432,"20, 3",12.8,-2.8,9.245539465060975,58.52751677852349,34.47248322147651
20,3,00:0f:a3:39:e1:c0,2.462,"20, 3",7.5,6.3,12.928263611173776,57.331812998859746,35.668187001140254
20,3,00:14:bf:b1:97:8a,2.4370000000000003,"20, 3",2.5,-0.8,17.907819521091895,62.07874015748032,30.921259842519685
20,3,00:14:bf:b1:97:90,2.427,"20, 3",1,14,21.95449840010015,75.51267605633802,17.487323943661973
21,3,00:14:bf:b1:97:81,2.422,"21, 3",33.5,2.8,12.501599897613104,48.666666666666664,44.333333333333336
21,3,00:14:bf:b1:97:8d,2.442,"21, 3",33.5,9.3,13.997856978837868,54.38852672750978,38.61147327249022
21,3,00:0f:a3:39:e1:c0,2.462,"21, 3",7.5,6.3,13.897481786280563,58.88737201365188,34.11262798634812
21,3,00:14:bf:b1:97:8a,2.4370000000000003,"21, 3",2.5,-0.8,18.886238376129853,62.457104557640754,30.54289544235925
21,3,00:14:bf:b1:97:90,2.427,"21, 3",1,14,22.825424421026653,76.17813765182186,16.821862348178136
21,3,00:14:bf:3b:c7:c6,2.432,"21, 3",12.8,-2.8,10.043903623591776,60.92193808882907,32.07806191117093
22,3,00:14:bf:b1:97:81,2.422,"22, 3",33.5,2.8,11.501738998951419,50.05944517833554,42.94055482166446
22,3,00:14:bf:3b:c7:c6,2.432,"22, 3",12.8,-2.8,10.875660899458017,60.68308921438083,32.31691078561917
22,3,00:0f:a3:39:e1:c0,2.462,"22, 3",7.5,6.3,14.870776711389354,59.21526195899772,33.78473804100228
22,3,00:14:bf:b1:97:8a,2.4370000000000003,"22, 3",2.5,-0.8,19.866806487203725,61.0956749672346,31.9043250327654
22,3,00:14:bf:b1:97:8d,2.442,"22, 3",33.5,9.3,13.112589370524802,53.35800807537012,39.64199192462988
22,3,00:14:bf:b1:97:90,2.427,"22, 3",1,14,23.706539182259394,74.97524071526823,18.024759284731775
23,3,00:14:bf:b1:97:81,2.422,"23, 3",33.5,2.8,10.501904589168577,48.083106267029976,44.916893732970024
23,3,00:14:bf:b1:97:8d,2.442,"23, 3",33.5,9.3,12.244998979175131,52.35945945945946,40.64054054054054
23,3,00:0f:a3:39:e1:c0,2.462,"23, 3",7.5,6.3,15.847397262642216,57.589772727272724,35.410227272727276
23,3,00:14:bf:b1:97:8a,2.4370000000000003,"23, 3",2.5,-0.8,20.849220608934043,64.93518518518519,28.064814814814813
23,3,00:14:bf:b1:97:90,2.427,"23, 3",1,14,24.596747752497688,77.15258855585832,15.84741144414169
23,3,00:14:bf:3b:c7:c6,2.432,"23, 3",12.8,-2.8,11.733712115098104,61.79894875164258,31.201051248357423
24,3,00:14:bf:b1:97:8d,2.442,"24, 3",33.5,9.3,11.39912277326637,55.445033112582784,37.554966887417216
24,3,00:14:bf:b1:97:81,2.422,"24, 3",33.5,2.8,9.502105029939418,48.91405184174625,44.08594815825375
24,3,00:14:bf:3b:c7:c6,2.432,"24, 3",12.8,-2.8,12.612692020342049,61.791666666666664,31.208333333333332
24,3,00:0f:a3:39:e1:c0,2.462,"24, 3",7.5,6.3,16.82676439485619,56.51590909090909,36.48409090909091
24,3,00:14:bf:b1:97:8a,2.4370000000000003,"24, 3",2.5,-0.8,21.83323155192561,62.80368906455863,30.19631093544137
24,3,00:14:bf:b1:97:90,2.427,"24, 3",1,14,25.495097567963924,77.17278911564625,15.827210884353741
25,3,00:14:bf:b1:97:8d,2.442,"25, 3",33.5,9.3,10.580170130957253,52.05104712041885,40.94895287958115
25,3,00:14:bf:3b:c7:c6,2.432,"25, 3",12.8,-2.8,13.508515832614624,63.14769647696477,29.852303523035232
25,3,00:0f:a3:39:e1:c0,2.462,"25, 3",7.5,6.3,17.808424972467385,60.65497737556561,32.34502262443439
25,3,00:14:bf:b1:97:8a,2.4370000000000003,"25, 3",2.5,-0.8,22.81863273730484,63.13538873994638,29.864611260053618
25,3,00:14:bf:b1:97:90,2.427,"25, 3",1,14,26.40075756488817,77.00837988826815,15.991620111731844
25,3,00:14:bf:b1:97:81,2.422,"25, 3",33.5,2.8,8.50235261559999,51.02374670184697,41.97625329815303
26,3,00:14:bf:b1:97:81,2.422,"26, 3",33.5,2.8,7.502666192761077,49.557666214382635,43.442333785617365
26,3,00:0f:a3:39:e1:c0,2.462,"26, 3",7.5,6.3,18.79201958279099,57.60730593607306,35.39269406392694
26,3,00:14:bf:b1:97:8d,2.442,"26, 3",33.5,9.3,9.794896630388704,50.56314432989691,42.43685567010309
26,3,00:14:bf:3b:c7:c6,2.432,"26, 3",12.8,-2.8,14.418044250174848,60.263513513513516,32.736486486486484
26,3,00:14:bf:b1:97:8a,2.4370000000000003,"26, 3",2.5,-0.8,23.805251521460555,63.415789473684214,29.58421052631579
26,3,00:14:bf:b1:97:90,2.427,"26, 3",1,14,27.313000567495326,76.89807162534436,16.101928374655646
21,4,00:14:bf:b1:97:81,2.422,"21, 4",33.5,2.8,12.557467897629682,49.924380704041724,43.075619295958276
21,4,00:0f:a3:39:e1:c0,2.462,"21, 4",7.5,6.3,13.694524453225823,57.818700114025084,35.181299885974916
21,4,00:14:bf:b1:97:8d,2.442,"21, 4",33.5,9.3,13.577186748365804,51.59949622166247,41.40050377833753
21,4,00:14:bf:3b:c7:c6,2.432,"21, 4",12.8,-2.8,10.65269918846862,62.592736705577174,30.407263294422826
21,4,00:14:bf:b1:97:8a,2.4370000000000003,"21, 4",2.5,-0.8,19.112561314486346,65.7531328320802,27.2468671679198
21,4,00:14:bf:b1:97:90,2.427,"21, 4",1,14,22.360679774997898,77.22849083215797,15.771509167842032
22,4,00:14:bf:b1:97:81,2.422,"22, 4",33.5,2.8,11.562439189029277,49.62068965517241,43.37931034482759
22,4,00:14:bf:b1:97:8d,2.442,"22, 4",33.5,9.3,12.662543188475212,52.3727959697733,40.6272040302267
22,4,00:14:bf:b1:97:8a,2.4370000000000003,"22, 4",2.5,-0.8,20.082081565415475,62.74326059050064,30.256739409499357
22,4,00:0f:a3:39:e1:c0,2.462,"22, 4",7.5,6.3,14.681280598094977,58.379703534777654,34.620296465222346
22,4,00:14:bf:b1:97:90,2.427,"22, 4",1,14,23.259406699226016,77.3292349726776,15.670765027322405
22,4,00:14:bf:3b:c7:c6,2.432,"22, 4",12.8,-2.8,11.440279716860074,60.81940700808625,32.18059299191375
23,4,00:0f:a3:39:e1:c0,2.462,"23, 4",7.5,6.3,15.669716015295235,57.54441913439636,35.45558086560364
23,4,00:14:bf:b1:97:81,2.422,"23, 4",33.5,2.8,10.568348972285122,51.537760416666664,41.462239583333336
23,4,00:14:bf:b1:97:8a,2.4370000000000003,"23, 4",2.5,-0.8,21.05445321066306,63.72750316856781,29.272496831432193
23,4,00:14:bf:3b:c7:c6,2.432,"23, 4",12.8,-2.8,12.258874336577563,61.086666666666666,31.913333333333334
23,4,00:14:bf:b1:97:8d,2.442,"23, 4",33.5,9.3,11.761802582937703,52.98575129533679,40.01424870466321
23,4,00:14:bf:b1:97:90,2.427,"23, 4",1,14,24.166091947189145,77.00962861072902,15.990371389270976
24,4,00:14:bf:b1:97:8d,2.442,"24, 4",33.5,9.3,10.878419002777932,51.411843876177656,41.588156123822344
24,4,00:14:bf:b1:97:81,2.422,"24, 4",33.5,2.8,9.575489543621256,51.4317880794702,41.5682119205298
24,4,00:14:bf:b1:97:8a,2.4370000000000003,"24, 4",2.5,-0.8,22.029298672449833,64.47570332480818,28.524296675191817
24,4,00:14:bf:3b:c7:c6,2.432,"24, 4",12.8,-2.8,13.10267148332736,61.353785900783286,31.64621409921671
24,4,00:0f:a3:39:e1:c0,2.462,"24, 4",7.5,6.3,16.659531806146294,58.699316628701595,34.300683371298405
24,4,00:14:bf:b1:97:90,2.427,"24, 4",1,14,25.079872407968907,75.30748299319728,17.69251700680272
25,4,00:14:bf:b1:97:81,2.422,"25, 4",33.5,2.8,8.584287972802404,49.36484687083888,43.63515312916112
25,4,00:14:bf:3b:c7:c6,2.432,"25, 4",12.8,-2.8,13.96710420953463,61.231070496083554,31.76892950391645
25,4,00:14:bf:b1:97:8d,2.442,"25, 4",33.5,9.3,10.016985574512923,53.116036505867015,39.883963494132985
25,4,00:0f:a3:39:e1:c0,2.462,"25, 4",7.5,6.3,17.650495743746124,58.54555808656036,34.45444191343964
25,4,00:14:bf:b1:97:8a,2.4370000000000003,"25, 4",2.5,-0.8,23.00630348404541,64.87006369426751,28.129936305732485
25,4,00:14:bf:b1:97:90,2.427,"25, 4",1,14,26,78.17270194986072,14.827298050139277
26,4,00:14:bf:b1:97:8d,2.442,"26, 4",33.5,9.3,9.183681179135085,51.268482490272376,41.731517509727624
26,4,00:14:bf:b1:97:81,2.422,"26, 4",33.5,2.8,7.595393340703297,50.23853211009175,42.76146788990825
26,4,00:14:bf:b1:97:8a,2.4370000000000003,"26, 4",2.5,-0.8,23.98520377232597,63.04974489795919,29.950255102040817
26,4,00:0f:a3:39:e1:c0,2.462,"26, 4",7.5,6.3,18.64242473499625,58.1160409556314,34.8839590443686
26,4,00:14:bf:b1:97:90,2.427,"26, 4",1,14,26.92582403567252,75.58981612446959,17.41018387553041
26,4,00:14:bf:3b:c7:c6,2.432,"26, 4",12.8,-2.8,14.848568954616468,64.61302681992338,28.386973180076627
21,5,00:14:bf:b1:97:8d,2.442,"21, 5",33.5,9.3,13.21892582625381,50.50199733688415,42.49800266311585
21,5,00:14:bf:b1:97:81,2.422,"21, 5",33.5,2.8,12.69212354178764,50.35422343324251,42.64577656675749
21,5,00:14:bf:b1:97:8a,2.4370000000000003,"21, 5",2.5,-0.8,19.38788281375767,67.06658130601792,25.933418693982073
21,5,00:0f:a3:39:e1:c0,2.462,"21, 5",7.5,6.3,13.56244815658294,59.00796359499431,33.99203640500569
21,5,00:14:bf:3b:c7:c6,2.432,"21, 5",12.8,-2.8,11.317243480636085,61.494163424124515,31.505836575875488
21,5,00:14:bf:b1:97:90,2.427,"21, 5",1,14,21.93171219946131,78.06878306878306,14.931216931216932
22,5,00:14:bf:b1:97:8d,2.442,"22, 5",33.5,9.3,12.27762191957384,49.00961538461539,43.99038461538461
22,5,00:14:bf:3b:c7:c6,2.432,"22, 5",12.8,-2.8,12.061509026651681,60.05718270571827,32.94281729428173
22,5,00:0f:a3:39:e1:c0,2.462,"22, 5",7.5,6.3,14.558159224297555,57.12045454545454,35.87954545454546
22,5,00:14:bf:b1:97:81,2.422,"22, 5",33.5,2.8,11.708543888972702,50.77014531043593,42.22985468956407
22,5,00:14:bf:b1:97:8a,2.4370000000000003,"22, 5",2.5,-0.8,20.344286667268527,66.8183023872679,26.181697612732094
22,5,00:14:bf:b1:97:90,2.427,"22, 5",1,14,22.847319317591726,77.41843971631205,15.581560283687944
23,5,00:14:bf:b1:97:8d,2.442,"23, 5",33.5,9.3,11.346365056704284,49.899491094147585,43.100508905852415
23,5,00:14:bf:b1:97:81,2.422,"23, 5",33.5,2.8,10.72800074571213,53.11662198391421,39.88337801608579
23,5,00:0f:a3:39:e1:c0,2.462,"23, 5",7.5,6.3,15.554420593516172,57.97831050228311,35.02168949771689
23,5,00:14:bf:3b:c7:c6,2.432,"23, 5",12.8,-2.8,12.840560735419619,61.397574123989216,31.60242587601078
23,5,00:14:bf:b1:97:90,2.427,"23, 5",1,14,23.769728648009426,78.84755244755245,14.152447552447553
23,5,00:14:bf:b1:97:8a,2.4370000000000003,"23, 5",2.5,-0.8,21.304694318389082,65.50576184379001,27.49423815620999
24,5,00:14:bf:b1:97:8a,2.4370000000000003,"24, 5",2.5,-0.8,22.26858774148015,64.41409147095179,28.585908529048208
24,5,00:14:bf:b1:97:81,2.422,"24, 5",33.5,2.8,9.751410154434076,54.00816326530612,38.99183673469388
24,5,00:0f:a3:39:e1:c0,2.462,"24, 5",7.5,6.3,16.55113289173886,59.81228668941979,33.18771331058021
24,5,00:14:bf:b1:97:8d,2.442,"24, 5",33.5,9.3,10.427847332982969,52.25452196382429,40.74547803617571
24,5,00:14:bf:b1:97:90,2.427,"24, 5",1,14,24.698178070456937,75.97233748271093,17.027662517289073
24,5,00:14:bf:3b:c7:c6,2.432,"24, 5",12.8,-2.8,13.648443134658253,60.747368421052634,32.252631578947366
26,5,00:14:bf:b1:97:8d,2.442,"26, 5",33.5,9.3,8.645229898620395,48.965333333333334,44.034666666666666
26,5,00:14:bf:b1:97:8a,2.4370000000000003,"26, 5",2.5,-0.8,24.205164738129753,65.49609375,27.50390625
26,5,00:0f:a3:39:e1:c0,2.462,"26, 5",7.5,6.3,18.545619428857048,58.89204545454545,34.10795454545455
26,5,00:14:bf:3b:c7:c6,2.432,"26, 5",12.8,-2.8,15.332318807016765,60.419397116644824,32.580602883355176
26,5,00:14:bf:b1:97:81,2.422,"26, 5",33.5,2.8,7.8160092118676525,53.01737967914438,39.98262032085562
26,5,00:14:bf:b1:97:90,2.427,"26, 5",1,14,26.570660511172846,76.74453551912568,16.255464480874316
21,6,00:14:bf:b1:97:8d,2.442,"21, 6",33.5,9.3,12.928263611173776,44.12700534759358,48.87299465240642
21,6,00:14:bf:b1:97:81,2.422,"21, 6",33.5,2.8,12.90310040261642,52.574636723910174,40.425363276089826
21,6,00:0f:a3:39:e1:c0,2.462,"21, 6",7.5,6.3,13.503332921912278,58.13765642775882,34.86234357224118
21,6,00:14:bf:b1:97:8a,2.4370000000000003,"21, 6",2.5,-0.8,19.710149669649898,66.63766233766233,26.362337662337662
21,6,00:14:bf:3b:c7:c6,2.432,"21, 6",12.8,-2.8,12.028299963003915,63.67236842105263,29.32763157894737
21,6,00:14:bf:b1:97:90,2.427,"21, 6",1,14,21.540659228538015,76.63555555555556,16.364444444444445
22,6,00:14:bf:b1:97:8d,2.442,"22, 6",33.5,9.3,11.964113005150027,47.09212283044059,45.90787716955941
22,6,00:14:bf:b1:97:81,2.422,"22, 6",33.5,2.8,11.936917525056458,53.505221932114885,39.494778067885115
22,6,00:0f:a3:39:e1:c0,2.462,"22, 6",7.5,6.3,14.503103116229989,58.81797497155859,34.18202502844141
22,6,00:14:bf:b1:97:8a,2.4370000000000003,"22, 6",2.5,-0.8,20.651634317893585,66.72422680412372,26.27577319587629
22,6,00:14:bf:b1:97:90,2.427,"22, 6",1,14,22.47220505424423,76.2024456521739,16.797554347826086
22,6,00:14:bf:3b:c7:c6,2.432,"22, 6",12.8,-2.8,12.731064370271639,61.45751633986928,31.54248366013072
23,6,00:14:bf:b1:97:8d,2.442,"23, 6",33.5,9.3,11.006361796706484,47.75657894736842,45.24342105263158
23,6,00:14:bf:b1:97:8a,2.4370000000000003,"23, 6",2.5,-0.8,21.59837956884729,64.69140625,28.30859375
23,6,00:14:bf:3b:c7:c6,2.432,"23, 6",12.8,-2.8,13.47145129523913,63.1151832460733,29.884816753926703
23,6,00:0f:a3:39:e1:c0,2.462,"23, 6",7.5,6.3,15.50290295396317,58.52901023890785,34.47098976109215
23,6,00:14:bf:b1:97:90,2.427,"23, 6",1,14,23.40939982143925,74.72355430183357,18.27644569816643
23,6,00:14:bf:b1:97:81,2.422,"23, 6",33.5,2.8,10.97679370308106,55.111111111111114,37.888888888888886
24,6,00:14:bf:b1:97:81,2.422,"24, 6",33.5,2.8,10.024470060806207,50.3315649867374,42.6684350132626
24,6,00:14:bf:b1:97:8a,2.4370000000000003,"24, 6",2.5,-0.8,22.549722836434153,64.30025773195877,28.699742268041238
